row_number,NDVI,Pred_Veg,geometry,latitude,longitude,area,centroid_latitude,centroid_longitude
4139,0.68348,Evergreen Forest,"POLYGON Z ((465006.69400000013 7194078.335099999 0, 465006.69400000013 7194067.9351 0, 465001.49399999995 7194067.9351 0, 465001.49399999995 7194073.1351 0, 464996.29399999976 7194073.1351 0, 464996.29399999976 7194083.535100002 0, 465001.49399999995 7194083.535100002 0, 465001.49399999995 7194078.335099999 0, 465006.69400000013 7194078.335099999 0))",,,108.16000000774861,7194075.735099999,465001.4939999995
4140,0.739697,Deciduous Forest,"POLYGON Z ((465017.0939999996 7194067.9351 0, 465011.8940000003 7194067.9351 0, 465011.8940000003 7194062.735100001 0, 465006.69400000013 7194062.735100001 0, 465006.69400000013 7194067.9351 0, 465006.69400000013 7194078.335099999 0, 465011.8940000003 7194078.335099999 0, 465011.8940000003 7194088.735100001 0, 465011.8940000003 7194093.9351 0, 465017.0939999996 7194093.9351 0, 465017.0939999996 7194088.735100001 0, 465022.29399999976 7194088.735100001 0, 465022.29399999976 7194083.535100002 0, 465022.29399999976 7194073.1351 0, 465027.49399999995 7194073.1351 0, 465027.49399999995 7194067.9351 0, 465017.0939999996 7194067.9351 0))",,,351.51999997675426,7194076.935100002,465015.6940000002
4141,0.746359,Shrubland,"POLYGON Z ((465037.8940000003 7194067.9351 0, 465027.49399999995 7194067.9351 0, 465027.49399999995 7194073.1351 0, 465022.29399999976 7194073.1351 0, 465022.29399999976 7194083.535100002 0, 465027.49399999995 7194083.535100002 0, 465032.69400000013 7194083.535100002 0, 465032.69400000013 7194078.335099999 0, 465037.8940000003 7194078.335099999 0, 465037.8940000003 7194067.9351 0))",,,189.28000001840292,7194075.7351,465030.0939999996
4142,0.760395,Shrubland,"POLYGON Z ((465063.8940000003 7194088.735100001 0, 465063.8940000003 7194083.535100002 0, 465069.0939999996 7194083.535100002 0, 465069.0939999996 7194078.335099999 0, 465063.8940000003 7194078.335099999 0, 465053.49399999995 7194078.335099999 0, 465053.49399999995 7194083.535100002 0, 465053.49399999995 7194088.735100001 0, 465063.8940000003 7194088.735100001 0))",,,135.200000038743,7194083.015099999,465060.25400000025
4143,0.784621,Deciduous Forest,"POLYGON Z ((465095.0939999996 7194073.1351 0, 465089.8940000003 7194073.1351 0, 465089.8940000003 7194078.335099999 0, 465095.0939999996 7194078.335099999 0, 465095.0939999996 7194083.535100002 0, 465100.29399999976 7194083.535100002 0, 465100.29399999976 7194073.1351 0, 465095.0939999996 7194073.1351 0))",,,81.12000000581146,7194077.4684333345,465095.96066666703
4144,0.804075,Deciduous Forest,"POLYGON Z ((465110.69400000013 7194073.1351 0, 465100.29399999976 7194073.1351 0, 465100.29399999976 7194083.535100002 0, 465115.8940000003 7194083.535100002 0, 465115.8940000003 7194078.335099999 0, 465110.69400000013 7194078.335099999 0, 465110.69400000013 7194073.1351 0))",,,135.2000000435859,7194078.855100002,465107.0540000004
4145,0.731834,Deciduous Forest,"POLYGON Z ((465225.0939999996 7194083.535100002 0, 465225.0939999996 7194078.335099999 0, 465214.69400000013 7194078.335099999 0, 465214.69400000013 7194083.535100002 0, 465225.0939999996 7194083.535100002 0))",,,54.08000002808869,7194080.9351,465219.89399999985
4146,0.71091,Shrubland,"POLYGON Z ((464918.29399999976 7194057.535100002 0, 464918.29399999976 7194052.335099999 0, 464913.0939999996 7194052.335099999 0, 464913.0939999996 7194057.535100002 0, 464892.29399999976 7194062.735100001 0, 464892.29399999976 7194067.9351 0, 464887.0939999996 7194067.9351 0, 464887.0939999996 7194073.1351 0, 464892.29399999976 7194073.1351 0, 464892.29399999976 7194078.335099999 0, 464897.49399999995 7194078.335099999 0, 464897.49399999995 7194073.1351 0, 464907.8940000003 7194073.1351 0, 464907.8940000003 7194067.9351 0, 464913.0939999996 7194067.9351 0, 464918.29399999976 7194067.9351 0, 464918.29399999976 7194062.735100001 0, 464918.29399999976 7194057.535100002 0))",,,378.5599999714269,7194065.830338094,464903.9320952383
4147,0.738211,Shrubland,"POLYGON Z ((464970.29399999976 7194057.535100002 0, 464965.0939999996 7194057.535100002 0, 464965.0939999996 7194062.735100001 0, 464970.29399999976 7194062.735100001 0, 464970.29399999976 7194067.9351 0, 464970.29399999976 7194073.1351 0, 464970.29399999976 7194078.335099999 0, 464975.49399999995 7194078.335099999 0, 464975.49399999995 7194088.735100001 0, 464980.69400000013 7194088.735100001 0, 464980.69400000013 7194073.1351 0, 464985.8940000003 7194073.1351 0, 464985.8940000003 7194067.9351 0, 464975.49399999995 7194067.9351 0, 464975.49399999995 7194057.535100002 0, 464970.29399999976 7194057.535100002 0))",,,270.39999999031426,7194071.575099999,464975.494
4148,0.720842,Deciduous Forest,"POLYGON Z ((465037.8940000003 7194067.9351 0, 465037.8940000003 7194078.335099999 0, 465053.49399999995 7194078.335099999 0, 465053.49399999995 7194073.1351 0, 465058.69400000013 7194073.1351 0, 465058.69400000013 7194067.9351 0, 465037.8940000003 7194067.9351 0))",,,189.2799999699742,7194072.763671427,465047.17971428577
4149,0.779638,Shrubland,"POLYGON Z ((465063.8940000003 7194078.335099999 0, 465063.8940000003 7194073.1351 0, 465058.69400000013 7194073.1351 0, 465053.49399999995 7194073.1351 0, 465053.49399999995 7194078.335099999 0, 465063.8940000003 7194078.335099999 0))",,,54.07999999418855,7194075.7351,465058.69400000013
4150,0.718175,Shrubland,"POLYGON Z ((465069.0939999996 7194062.735100001 0, 465063.8940000003 7194062.735100001 0, 465063.8940000003 7194057.535100002 0, 465058.69400000013 7194057.535100002 0, 465058.69400000013 7194062.735100001 0, 465058.69400000013 7194067.9351 0, 465058.69400000013 7194073.1351 0, 465063.8940000003 7194073.1351 0, 465063.8940000003 7194078.335099999 0, 465069.0939999996 7194078.335099999 0, 465069.0939999996 7194073.1351 0, 465069.0939999996 7194067.9351 0, 465069.0939999996 7194062.735100001 0))",,,162.239999968037,7194067.9351,465063.8939999999
4151,0.725652,Deciduous Forest,"POLYGON Z ((465069.0939999996 7194062.735100001 0, 465069.0939999996 7194067.9351 0, 465084.69400000013 7194067.9351 0, 465084.69400000013 7194078.335099999 0, 465089.8940000003 7194078.335099999 0, 465089.8940000003 7194073.1351 0, 465095.0939999996 7194073.1351 0, 465095.0939999996 7194067.9351 0, 465089.8940000003 7194062.735100001 0, 465084.69400000013 7194062.735100001 0, 465069.0939999996 7194062.735100001 0))",,,202.7999999709427,7194068.1662111115,465084.1162222219
4152,0.788693,Deciduous Forest,"POLYGON Z ((465157.49399999995 7194057.535100002 0, 465147.0939999996 7194057.535100002 0, 465147.0939999996 7194062.735100001 0, 465136.69400000013 7194062.735100001 0, 465136.69400000013 7194067.9351 0, 465141.8940000003 7194067.9351 0, 465141.8940000003 7194073.1351 0, 465147.0939999996 7194073.1351 0, 465147.0939999996 7194078.335099999 0, 465152.29399999976 7194078.335099999 0, 465152.29399999976 7194067.9351 0, 465157.49399999995 7194067.9351 0, 465157.49399999995 7194057.535100002 0))",,,243.35999996416277,7194066.490655557,465148.5384444445
4153,0.776335,Deciduous Forest,"POLYGON Z ((465173.0939999996 7194052.335099999 0, 465173.0939999996 7194073.1351 0, 465167.8940000003 7194073.1351 0, 465162.69400000013 7194073.1351 0, 465162.69400000013 7194078.335099999 0, 465167.8940000003 7194078.335099999 0, 465167.8940000003 7194083.535100002 0, 465173.0939999996 7194083.535100002 0, 465173.0939999996 7194078.335099999 0, 465183.49399999995 7194078.335099999 0, 465183.49399999995 7194073.1351 0, 465188.69400000013 7194073.1351 0, 465188.69400000013 7194067.9351 0, 465183.49399999995 7194067.9351 0, 465183.49399999995 7194057.535100002 0, 465178.29399999976 7194057.535100002 0, 465178.29399999976 7194052.335099999 0, 465173.0939999996 7194052.335099999 0))",,,351.5199999912829,7194069.335099999,465176.4939999997
4154,0.773745,Deciduous Forest,"POLYGON Z ((465199.0939999996 7194062.735100001 0, 465199.0939999996 7194067.9351 0, 465193.8940000003 7194073.1351 0, 465188.69400000013 7194073.1351 0, 465188.69400000013 7194078.335099999 0, 465214.69400000013 7194078.335099999 0, 465214.69400000013 7194073.1351 0, 465214.69400000013 7194062.735100001 0, 465199.0939999996 7194062.735100001 0))",,,310.9599999593198,7194071.477128985,465204.2186376812
4155,0.777081,Deciduous Forest,"POLYGON Z ((465256.29399999976 7194078.335099999 0, 465256.29399999976 7194073.1351 0, 465251.0939999996 7194073.1351 0, 465251.0939999996 7194067.9351 0, 465240.69400000013 7194067.9351 0, 465240.69400000013 7194073.1351 0, 465235.49399999995 7194073.1351 0, 465235.49399999995 7194078.335099999 0, 465245.8940000003 7194078.335099999 0, 465245.8940000003 7194083.535100002 0, 465256.29399999976 7194083.535100002 0, 465256.29399999976 7194078.335099999 0))",,,216.3200000009686,7194075.735099999,465247.19400000054
4156,0.758425,Deciduous Forest,"POLYGON Z ((465251.0939999996 7194067.9351 0, 465251.0939999996 7194073.1351 0, 465256.29399999976 7194073.1351 0, 465256.29399999976 7194078.335099999 0, 465261.49399999995 7194078.335099999 0, 465261.49399999995 7194073.1351 0, 465261.49399999995 7194067.9351 0, 465251.0939999996 7194067.9351 0))",,,81.11999999128282,7194072.268433333,465257.1606666664
4157,0.744545,Deciduous Forest,"POLYGON Z ((465292.69400000013 7194062.735100001 0, 465292.69400000013 7194078.335099999 0, 465303.0939999996 7194078.335099999 0, 465308.29399999976 7194078.335099999 0, 465308.29399999976 7194073.1351 0, 465303.0939999996 7194073.1351 0, 465303.0939999996 7194067.9351 0, 465297.8940000003 7194067.9351 0, 465297.8940000003 7194062.735100001 0, 465292.69400000013 7194062.735100001 0))",,,162.23999997287993,7194072.268433332,465298.76066666667
4158,0.803941,Deciduous Forest,"POLYGON Z ((465344.69400000013 7194073.1351 0, 465344.69400000013 7194067.9351 0, 465334.29399999976 7194067.9351 0, 465334.29399999976 7194073.1351 0, 465329.0939999996 7194073.1351 0, 465329.0939999996 7194078.335099999 0, 465339.49399999995 7194078.335099999 0, 465339.49399999995 7194093.9351 0, 465349.8940000003 7194093.9351 0, 465349.8940000003 7194088.735100001 0, 465344.69400000013 7194088.735100001 0, 465344.69400000013 7194073.1351 0))",,,243.35999999322001,7194079.779544447,465340.36066666694
4159,0.778959,Deciduous Forest,"POLYGON Z ((465365.49399999995 7194067.9351 0, 465365.49399999995 7194073.1351 0, 465370.69400000013 7194073.1351 0, 465370.69400000013 7194078.335099999 0, 465375.8940000003 7194078.335099999 0, 465375.8940000003 7194073.1351 0, 465375.8940000003 7194067.9351 0, 465365.49399999995 7194067.9351 0))",,,81.11999999128282,7194072.268433333,465371.5606666667
4160,0.794056,Deciduous Forest,"POLYGON Z ((465386.29399999976 7194067.9351 0, 465381.0939999996 7194067.9351 0, 465381.0939999996 7194073.1351 0, 465381.0939999996 7194078.335099999 0, 465386.29399999976 7194078.335099999 0, 465386.29399999976 7194073.1351 0, 465386.29399999976 7194067.9351 0))",,,54.07999999418855,7194073.1351,465383.6939999996
4161,0.792568,Deciduous Forest,"POLYGON Z ((465407.0939999996 7194067.9351 0, 465401.8940000003 7194067.9351 0, 465401.8940000003 7194073.1351 0, 465396.69400000013 7194073.1351 0, 465396.69400000013 7194078.335099999 0, 465407.0939999996 7194078.335099999 0, 465407.0939999996 7194067.9351 0))",,,81.11999998159708,7194074.001766666,465402.7606666665
4162,0.719362,Shrubland,"POLYGON Z ((464923.49399999995 7194067.9351 0, 464923.49399999995 7194062.735100001 0, 464918.29399999976 7194062.735100001 0, 464918.29399999976 7194067.9351 0, 464913.0939999996 7194067.9351 0, 464913.0939999996 7194073.1351 0, 464923.49399999995 7194073.1351 0, 464923.49399999995 7194067.9351 0))",,,81.11999999128282,7194068.8017666675,464919.1606666664
4163,0.741384,Shrubland,"POLYGON Z ((464939.0939999996 7194057.535100002 0, 464933.8940000003 7194057.535100002 0, 464933.8940000003 7194062.735100001 0, 464933.8940000003 7194073.1351 0, 464939.0939999996 7194073.1351 0, 464944.29399999976 7194073.1351 0, 464944.29399999976 7194067.9351 0, 464939.0939999996 7194067.9351 0, 464939.0939999996 7194057.535100002 0))",,,108.15999997384846,7194066.6351,464937.79400000005
4164,0.709283,Shrubland,"POLYGON Z ((464970.29399999976 7194067.9351 0, 464970.29399999976 7194062.735100001 0, 464965.0939999996 7194062.735100001 0, 464965.0939999996 7194057.535100002 0, 464959.8940000003 7194057.535100002 0, 464949.49399999995 7194062.735100001 0, 464949.49399999995 7194067.9351 0, 464954.69400000013 7194067.9351 0, 464954.69400000013 7194073.1351 0, 464959.8940000003 7194073.1351 0, 464959.8940000003 7194067.9351 0, 464970.29399999976 7194067.9351 0))",,,189.2799999699742,7194064.716052379,464959.3987619046
4165,0.73767,Shrubland,"POLYGON Z ((464970.29399999976 7194073.1351 0, 464970.29399999976 7194067.9351 0, 464959.8940000003 7194067.9351 0, 464959.8940000003 7194073.1351 0, 464970.29399999976 7194073.1351 0))",,,54.07999998934567,7194070.5351,464965.09400000004
4166,0.711855,Deciduous Forest,"POLYGON Z ((464996.29399999976 7194052.335099999 0, 464996.29399999976 7194057.535100002 0, 464985.8940000003 7194057.535100002 0, 464985.8940000003 7194062.735100001 0, 464996.29399999976 7194062.735100001 0, 464996.29399999976 7194073.1351 0, 465001.49399999995 7194073.1351 0, 465001.49399999995 7194067.9351 0, 465006.69400000013 7194067.9351 0, 465006.69400000013 7194062.735100001 0, 465011.8940000003 7194062.735100001 0, 465011.8940000003 7194057.535100002 0, 465006.69400000013 7194057.535100002 0, 465006.69400000013 7194052.335099999 0, 465001.49399999995 7194052.335099999 0, 464996.29399999976 7194052.335099999 0))",,,270.4000000048429,7194061.175100001,464999.93400000036
4167,0.775575,Deciduous Forest,"POLYGON Z ((465100.29399999976 7194062.735100001 0, 465100.29399999976 7194073.1351 0, 465110.69400000013 7194073.1351 0, 465115.8940000003 7194073.1351 0, 465115.8940000003 7194067.9351 0, 465110.69400000013 7194067.9351 0, 465105.49399999995 7194067.9351 0, 465105.49399999995 7194062.735100001 0, 465100.29399999976 7194062.735100001 0))",,,108.1599999883771,7194069.235100003,465106.794
4168,0.798274,Deciduous Forest,"POLYGON Z ((465136.69400000013 7194062.735100001 0, 465131.49399999995 7194062.735100001 0, 465131.49399999995 7194073.1351 0, 465136.69400000013 7194073.1351 0, 465141.8940000003 7194073.1351 0, 465141.8940000003 7194067.9351 0, 465136.69400000013 7194067.9351 0, 465136.69400000013 7194062.735100001 0))",,,81.11999999128282,7194068.801766667,465135.8273333333
4169,0.788067,Deciduous Forest,"POLYGON Z ((465199.0939999996 7194057.535100002 0, 465193.8940000003 7194057.535100002 0, 465193.8940000003 7194052.335099999 0, 465188.69400000013 7194052.335099999 0, 465188.69400000013 7194057.535100002 0, 465183.49399999995 7194057.535100002 0, 465183.49399999995 7194067.9351 0, 465188.69400000013 7194067.9351 0, 465188.69400000013 7194073.1351 0, 465193.8940000003 7194073.1351 0, 465199.0939999996 7194067.9351 0, 465199.0939999996 7194062.735100001 0, 465199.0939999996 7194057.535100002 0))",,,229.83999998256564,7194063.142943136,465191.5489019606
4170,0.803872,Deciduous Forest,"POLYGON Z ((465230.29399999976 7194052.335099999 0, 465225.0939999996 7194052.335099999 0, 465225.0939999996 7194057.535100002 0, 465219.8940000003 7194057.535100002 0, 465219.8940000003 7194062.735100001 0, 465214.69400000013 7194062.735100001 0, 465214.69400000013 7194073.1351 0, 465219.8940000003 7194073.1351 0, 465219.8940000003 7194067.9351 0, 465225.0939999996 7194067.9351 0, 465225.0939999996 7194062.735100001 0, 465230.29399999976 7194062.735100001 0, 465230.29399999976 7194057.535100002 0, 465230.29399999976 7194052.335099999 0))",,,162.2399999922514,7194062.7351,465222.4940000006
4171,0.798232,Deciduous Forest,"POLYGON Z ((465292.69400000013 7194062.735100001 0, 465292.69400000013 7194052.335099999 0, 465287.49399999995 7194052.335099999 0, 465287.49399999995 7194057.535100002 0, 465277.0939999996 7194057.535100002 0, 465277.0939999996 7194062.735100001 0, 465282.29399999976 7194062.735100001 0, 465282.29399999976 7194067.9351 0, 465282.29399999976 7194073.1351 0, 465287.49399999995 7194073.1351 0, 465287.49399999995 7194083.535100002 0, 465292.69400000013 7194083.535100002 0, 465292.69400000013 7194078.335099999 0, 465292.69400000013 7194062.735100001 0))",,,270.40000000968575,7194066.375100001,465287.4940000004
4172,0.776816,Deciduous Forest,"POLYGON Z ((465323.8940000003 7194047.1351 0, 465318.69400000013 7194047.1351 0, 465318.69400000013 7194052.335099999 0, 465308.29399999976 7194052.335099999 0, 465308.29399999976 7194057.535100002 0, 465303.0939999996 7194057.535100002 0, 465303.0939999996 7194067.9351 0, 465303.0939999996 7194073.1351 0, 465308.29399999976 7194073.1351 0, 465318.69400000013 7194073.1351 0, 465318.69400000013 7194078.335099999 0, 465323.8940000003 7194078.335099999 0, 465323.8940000003 7194073.1351 0, 465323.8940000003 7194067.9351 0, 465329.0939999996 7194067.9351 0, 465329.0939999996 7194062.735100001 0, 465329.0939999996 7194052.335099999 0, 465323.8940000003 7194052.335099999 0, 465323.8940000003 7194047.1351 0))",,,540.8000000048429,7194062.735099999,465316.61400000006
4173,0.789148,Deciduous Forest,"POLYGON Z ((465329.0939999996 7194073.1351 0, 465334.29399999976 7194073.1351 0, 465334.29399999976 7194067.9351 0, 465329.0939999996 7194067.9351 0, 465323.8940000003 7194067.9351 0, 465323.8940000003 7194073.1351 0, 465329.0939999996 7194073.1351 0))",,,54.07999998934567,7194070.5351,465329.09400000004
4174,0.724166,Deciduous Forest,"POLYGON Z ((465365.49399999995 7194067.9351 0, 465365.49399999995 7194062.735100001 0, 465355.0939999996 7194062.735100001 0, 465355.0939999996 7194073.1351 0, 465365.49399999995 7194073.1351 0, 465365.49399999995 7194067.9351 0))",,,108.1599999883771,7194067.935100001,465360.2939999997
4175,0.805098,Deciduous Forest,"POLYGON Z ((465401.8940000003 7194062.735100001 0, 465396.69400000013 7194062.735100001 0, 465396.69400000013 7194057.535100002 0, 465391.49399999995 7194057.535100002 0, 465391.49399999995 7194067.9351 0, 465386.29399999976 7194067.9351 0, 465386.29399999976 7194073.1351 0, 465396.69400000013 7194073.1351 0, 465401.8940000003 7194073.1351 0, 465401.8940000003 7194067.9351 0, 465407.0939999996 7194067.9351 0, 465412.29399999976 7194067.9351 0, 465412.29399999976 7194062.735100001 0, 465401.8940000003 7194062.735100001 0))",,,216.3199999719113,7194066.6351,465397.99399999983
4176,0.731706,Shrubland,"POLYGON Z ((464949.49399999995 7194041.9351 0, 464944.29399999976 7194041.9351 0, 464944.29399999976 7194047.1351 0, 464933.8940000003 7194047.1351 0, 464933.8940000003 7194052.335099999 0, 464923.49399999995 7194057.535100002 0, 464918.29399999976 7194057.535100002 0, 464918.29399999976 7194062.735100001 0, 464923.49399999995 7194062.735100001 0, 464923.49399999995 7194067.9351 0, 464928.69400000013 7194067.9351 0, 464928.69400000013 7194062.735100001 0, 464933.8940000003 7194062.735100001 0, 464933.8940000003 7194057.535100002 0, 464939.0939999996 7194057.535100002 0, 464944.29399999976 7194057.535100002 0, 464944.29399999976 7194052.335099999 0, 464949.49399999995 7194052.335099999 0, 464949.49399999995 7194041.9351 0))",,,297.44000001646566,7194055.0138878785,464934.99703030306
4177,0.677165,Shrubland,"POLYGON Z ((464970.29399999976 7194047.1351 0, 464965.0939999996 7194047.1351 0, 464965.0939999996 7194052.335099999 0, 464970.29399999976 7194052.335099999 0, 464970.29399999976 7194057.535100002 0, 464975.49399999995 7194057.535100002 0, 464975.49399999995 7194067.9351 0, 464985.8940000003 7194067.9351 0, 464985.8940000003 7194062.735100001 0, 464985.8940000003 7194057.535100002 0, 464980.69400000013 7194057.535100002 0, 464975.49399999995 7194047.1351 0, 464970.29399999976 7194047.1351 0))",,,216.32000000581147,7194057.426766666,464976.6856666663
4178,0.752321,Deciduous Forest,"POLYGON Z ((465027.49399999995 7194062.735100001 0, 465027.49399999995 7194057.535100002 0, 465017.0939999996 7194057.535100002 0, 465011.8940000003 7194057.535100002 0, 465011.8940000003 7194062.735100001 0, 465011.8940000003 7194067.9351 0, 465017.0939999996 7194067.9351 0, 465017.0939999996 7194062.735100001 0, 465027.49399999995 7194062.735100001 0))",,,108.15999997869136,7194061.4351,465018.39400000015
4179,0.768593,Deciduous Forest,"POLYGON Z ((465027.49399999995 7194067.9351 0, 465027.49399999995 7194062.735100001 0, 465017.0939999996 7194062.735100001 0, 465017.0939999996 7194067.9351 0, 465027.49399999995 7194067.9351 0))",,,54.07999999418855,7194065.335100002,465022.2939999998
4180,0.730433,Deciduous Forest,"POLYGON Z ((465058.69400000013 7194062.735100001 0, 465048.29399999976 7194062.735100001 0, 465048.29399999976 7194057.535100002 0, 465043.0939999996 7194057.535100002 0, 465037.8940000003 7194057.535100002 0, 465037.8940000003 7194062.735100001 0, 465027.49399999995 7194062.735100001 0, 465027.49399999995 7194067.9351 0, 465037.8940000003 7194067.9351 0, 465058.69400000013 7194067.9351 0, 465058.69400000013 7194062.735100001 0))",,,216.31999996706844,7194064.0351,465043.094
4181,0.769313,Deciduous Forest,"POLYGON Z ((465110.69400000013 7194047.1351 0, 465105.49399999995 7194047.1351 0, 465100.29399999976 7194057.535100002 0, 465100.29399999976 7194062.735100001 0, 465105.49399999995 7194062.735100001 0, 465105.49399999995 7194067.9351 0, 465110.69400000013 7194067.9351 0, 465110.69400000013 7194062.735100001 0, 465115.8940000003 7194057.535100002 0, 465121.0939999996 7194057.535100002 0, 465121.0939999996 7194052.335099999 0, 465115.8940000003 7194052.335099999 0, 465110.69400000013 7194052.335099999 0, 465110.69400000013 7194047.1351 0))",,,229.8400000382588,7194056.923335295,465109.06262745184
4182,0.783243,Deciduous Forest,"POLYGON Z ((465115.8940000003 7194067.9351 0, 465121.0939999996 7194067.9351 0, 465121.0939999996 7194057.535100002 0, 465115.8940000003 7194057.535100002 0, 465110.69400000013 7194062.735100001 0, 465110.69400000013 7194067.9351 0, 465115.8940000003 7194067.9351 0))",,,94.6399999801442,7194063.230338097,465116.3892380951
4183,0.787798,Deciduous Forest,"POLYGON Z ((465136.69400000013 7194052.335099999 0, 465126.29399999976 7194052.335099999 0, 465121.0939999996 7194052.335099999 0, 465121.0939999996 7194057.535100002 0, 465121.0939999996 7194067.9351 0, 465115.8940000003 7194067.9351 0, 465115.8940000003 7194073.1351 0, 465110.69400000013 7194073.1351 0, 465110.69400000013 7194078.335099999 0, 465115.8940000003 7194078.335099999 0, 465115.8940000003 7194083.535100002 0, 465121.0939999996 7194083.535100002 0, 465121.0939999996 7194073.1351 0, 465131.49399999995 7194073.1351 0, 465131.49399999995 7194062.735100001 0, 465136.69400000013 7194062.735100001 0, 465136.69400000013 7194057.535100002 0, 465136.69400000013 7194052.335099999 0))",,,378.56000002227734,7194065.706528571,465124.8082857147
4184,0.738878,Deciduous Forest,"POLYGON Z ((465141.8940000003 7194041.9351 0, 465141.8940000003 7194047.1351 0, 465136.69400000013 7194047.1351 0, 465136.69400000013 7194052.335099999 0, 465136.69400000013 7194057.535100002 0, 465147.0939999996 7194057.535100002 0, 465157.49399999995 7194057.535100002 0, 465162.69400000013 7194057.535100002 0, 465167.8940000003 7194067.9351 0, 465167.8940000003 7194073.1351 0, 465173.0939999996 7194073.1351 0, 465173.0939999996 7194052.335099999 0, 465173.0939999996 7194047.1351 0, 465162.69400000013 7194047.1351 0, 465147.0939999996 7194047.1351 0, 465147.0939999996 7194041.9351 0, 465141.8940000003 7194041.9351 0))",,,513.7600000416487,7194054.433345615,465157.40277192893
4185,0.77819,Deciduous Forest,"POLYGON Z ((465251.0939999996 7194062.735100001 0, 465251.0939999996 7194052.335099999 0, 465245.8940000003 7194052.335099999 0, 465235.49399999995 7194052.335099999 0, 465235.49399999995 7194057.535100002 0, 465230.29399999976 7194057.535100002 0, 465230.29399999976 7194062.735100001 0, 465225.0939999996 7194062.735100001 0, 465225.0939999996 7194067.9351 0, 465235.49399999995 7194067.9351 0, 465235.49399999995 7194073.1351 0, 465240.69400000013 7194073.1351 0, 465240.69400000013 7194067.9351 0, 465251.0939999996 7194067.9351 0, 465251.0939999996 7194062.735100001 0))",,,351.52000000581154,7194061.7351,465240.09400000016
4186,0.715114,Deciduous Forest,"POLYGON Z ((465251.0939999996 7194062.735100001 0, 465251.0939999996 7194067.9351 0, 465261.49399999995 7194067.9351 0, 465261.49399999995 7194073.1351 0, 465271.8940000003 7194073.1351 0, 465271.8940000003 7194067.9351 0, 465266.69400000013 7194067.9351 0, 465266.69400000013 7194062.735100001 0, 465261.49399999995 7194062.735100001 0, 465256.29399999976 7194062.735100001 0, 465251.0939999996 7194062.735100001 0))",,,135.19999998547138,7194067.415100001,465262.0139999999
4187,0.580888,Deciduous Forest,"POLYGON Z ((465271.8940000003 7194057.535100002 0, 465261.49399999995 7194057.535100002 0, 465261.49399999995 7194062.735100001 0, 465266.69400000013 7194062.735100001 0, 465266.69400000013 7194067.9351 0, 465271.8940000003 7194067.9351 0, 465271.8940000003 7194057.535100002 0))",,,81.11999999128282,7194061.868433335,465267.56066666683
4188,0.773487,Deciduous Forest,"POLYGON Z ((465277.0939999996 7194057.535100002 0, 465271.8940000003 7194057.535100002 0, 465271.8940000003 7194067.9351 0, 465282.29399999976 7194067.9351 0, 465282.29399999976 7194062.735100001 0, 465277.0939999996 7194062.735100001 0, 465277.0939999996 7194057.535100002 0))",,,81.11999998159706,7194063.601766669,465276.22733333346
4189,0.760086,Deciduous Forest,"POLYGON Z ((465386.29399999976 7194067.9351 0, 465391.49399999995 7194067.9351 0, 465391.49399999995 7194057.535100002 0, 465370.69400000013 7194057.535100002 0, 465365.49399999995 7194057.535100002 0, 465365.49399999995 7194062.735100001 0, 465365.49399999995 7194067.9351 0, 465375.8940000003 7194067.9351 0, 465375.8940000003 7194073.1351 0, 465381.0939999996 7194073.1351 0, 465381.0939999996 7194067.9351 0, 465386.29399999976 7194067.9351 0))",,,297.4399999535084,7194063.44419091,465378.49399999995
4190,0.730005,Shrubland,"POLYGON Z ((464949.49399999995 7194052.335099999 0, 464944.29399999976 7194052.335099999 0, 464944.29399999976 7194057.535100002 0, 464939.0939999996 7194057.535100002 0, 464939.0939999996 7194067.9351 0, 464944.29399999976 7194067.9351 0, 464949.49399999995 7194067.9351 0, 464949.49399999995 7194062.735100001 0, 464959.8940000003 7194057.535100002 0, 464965.0939999996 7194057.535100002 0, 464970.29399999976 7194057.535100002 0, 464970.29399999976 7194052.335099999 0, 464965.0939999996 7194052.335099999 0, 464954.69400000013 7194052.335099999 0, 464949.49399999995 7194052.335099999 0))",,,270.4000000629574,7194058.488433331,464951.6606666683
4191,0.776432,Deciduous Forest,"POLYGON Z ((465043.0939999996 7194057.535100002 0, 465043.0939999996 7194052.335099999 0, 465037.8940000003 7194052.335099999 0, 465037.8940000003 7194047.1351 0, 465032.69400000013 7194047.1351 0, 465032.69400000013 7194057.535100002 0, 465027.49399999995 7194057.535100002 0, 465027.49399999995 7194062.735100001 0, 465037.8940000003 7194062.735100001 0, 465037.8940000003 7194057.535100002 0, 465043.0939999996 7194057.535100002 0))",,,135.2000000193715,7194055.975100001,465035.29400000075
4192,0.766044,Deciduous Forest,"POLYGON Z ((465048.29399999976 7194047.1351 0, 465043.0939999996 7194047.1351 0, 465043.0939999996 7194041.9351 0, 465037.8940000003 7194041.9351 0, 465037.8940000003 7194047.1351 0, 465037.8940000003 7194052.335099999 0, 465043.0939999996 7194052.335099999 0, 465043.0939999996 7194057.535100002 0, 465048.29399999976 7194057.535100002 0, 465048.29399999976 7194062.735100001 0, 465058.69400000013 7194062.735100001 0, 465058.69400000013 7194057.535100002 0, 465063.8940000003 7194057.535100002 0, 465063.8940000003 7194052.335099999 0, 465048.29399999976 7194052.335099999 0, 465048.29399999976 7194047.1351 0))",,,243.36000004164873,7194053.779544446,465049.73844444595
